,tsDate,spp,sex,X,tsHr,HrTimeHr,HrTide,HrTempF,HrDewPtF,HrHumid,HrSeaLvlPrs,HrVisMPH,HrWindSpd,HrGustSpd,HrPrecip,HrWindDirCirc,HrWeek,HrBirds,HrDets,HrChkAgeMean,HrSigMean,DailyDate,TempF,DewPtF,Humid,SeaLvlPrs,VisM,WindSpd,GustSpd,Precip,WindDirCirc,Birds,Dets,ChkAgeMean,SigMean,Dawn,Dusk,Sunrise,Sunset
6216,8/11/16,All,All,6216,8/11/16 6:00,8/11/16 6:00,0.440209941,73,72,96,30.1,6,13.8,,0,230,32,0,0,,,8/11/16,75.41162791,73.33023256,93.41860465,30.07261905,7.23255814,13.42325581,23.04,0,235.6930824,0,0,,,,,,
6221,8/11/16,All,All,6221,8/11/16 7:00,8/11/16 7:00,0.577631565,73.26666667,71.73333333,94.66666667,30.11,5,13.46666667,,0,240,32,0,0,,,8/11/16,75.41162791,73.33023256,93.41860465,30.07261905,7.23255814,13.42325581,23.04,0,235.6930824,0,0,,,,,,
6226,8/11/16,All,All,6226,8/11/16 8:00,8/11/16 8:00,0.676716868,74.2,73.2,97,30.115,6.5,12.7,,0,245,32,0,0,,,8/11/16,75.41162791,73.33023256,93.41860465,30.07261905,7.23255814,13.42325581,23.04,0,235.6930824,0,0,,,,,,
6231,8/11/16,All,All,6231,8/11/16 9:00,8/11/16 9:00,0.703806674,77,73.9,90,30.12,9,16.1,,0,230,32,0,0,,,8/11/16,75.41162791,73.33023256,93.41860465,30.07261905,7.23255814,13.42325581,23.04,0,235.6930824,0,0,,,,,,
6236,8/11/16,All,All,6236,8/11/16 10:00,8/11/16 10:00,0.668492063,77,73.9,90,,9,16.1,,0,240,32,0,0,,,8/11/16,75.41162791,73.33023256,93.41860465,30.07261905,7.23255814,13.42325581,23.04,0,235.6930824,0,0,,,,,,
6241,8/11/16,All,All,6241,8/11/16 11:00,8/11/16 11:00,0.588562404,76.03333333,73.26666667,91.33333333,30.1,10,10,,0,266.6704369,32,0,0,,,8/11/16,75.41162791,73.33023256,93.41860465,30.07261905,7.23255814,13.42325581,23.04,0,235.6930824,0,0,,,,,,
6246,8/11/16,All,All,6246,8/11/16 12:00,8/11/16 12:00,0.458393403,75,73,94,30.1,10,6.9,,0,240,32,0,0,,,8/11/16,75.41162791,73.33023256,93.41860465,30.07261905,7.23255814,13.42325581,23.04,0,235.6930824,0,0,,,,,,
6251,8/11/16,All,All,6251,8/11/16 13:00,8/11/16 13:00,0.309495748,81,75,82,30.08,10,9.2,,0,230,32,0,0,,,8/11/16,75.41162791,73.33023256,93.41860465,30.07261905,7.23255814,13.42325581,23.04,0,235.6930824,0,0,,,,,,
6256,8/11/16,All,All,6256,8/11/16 14:00,8/11/16 14:00,0.221529573,81,75,82,30.06,10,12.7,,0,230,32,0,0,,,8/11/16,75.41162791,73.33023256,93.41860465,30.07261905,7.23255814,13.42325581,23.04,0,235.6930824,0,0,,,,,,
6261,8/11/16,All,All,6261,8/11/16 15:00,8/11/16 15:00,0.214796935,81,75,82,30.04,10,16.1,,0,220,32,0,0,,,8/11/16,75.41162791,73.33023256,93.41860465,30.07261905,7.23255814,13.42325581,23.04,0,235.6930824,0,0,,,,,,
6266,8/11/16,All,All,6266,8/11/16 16:00,8/11/16 16:00,0.244934862,80.8,75.1,83,30.025,10,16.1,22.45,0,220,32,0,0,,,8/11/16,75.41162791,73.33023256,93.41860465,30.07261905,7.23255814,13.42325581,23.04,0,235.6930824,0,0,,,,,,
6271,8/11/16,All,All,6271,8/11/16 17:00,8/11/16 17:00,0.307034,80.35,75.1,84.5,30.015,9,17.25,24.2,0,220,32,0,0,,,8/11/16,75.41162791,73.33023256,93.41860465,30.07261905,7.23255814,13.42325581,23.04,0,235.6930824,0,0,,,,,,
6276,8/11/16,All,All,6276,8/11/16 18:00,8/11/16 18:00,0.426669537,76.1,74.2,94,30.005,6.5,15,,0,225,32,0,0,,,8/11/16,75.41162791,73.33023256,93.41860465,30.07261905,7.23255814,13.42325581,23.04,0,235.6930824,0,0,,,,,,
6281,8/11/16,All,All,6281,8/11/16 19:00,8/11/16 19:00,0.584925631,75.9,73.9,94,30.01,6,16.1,,0,220,32,0,0,,,8/11/16,75.41162791,73.33023256,93.41860465,30.07261905,7.23255814,13.42325581,23.04,0,235.6930824,0,0,,,,,,
6286,8/11/16,All,All,6286,8/11/16 20:00,8/11/16 20:00,0.725467192,75,73.9,96,30.02,4,12.7,,0,220,32,0,0,,,8/11/16,75.41162791,73.33023256,93.41860465,30.07261905,7.23255814,13.42325581,23.04,0,235.6930824,0,0,,,,,,
6291,8/11/16,All,All,6291,8/11/16 21:00,8/11/16 21:00,0.801224263,75.9,75,97,30.02,6,15,,0,220,32,0,0,,,8/11/16,75.41162791,73.33023256,93.41860465,30.07261905,7.23255814,13.42325581,23.04,0,235.6930824,0,0,,,,,,
6296,8/11/16,All,All,6296,8/11/16 22:00,8/11/16 22:00,0.806104155,75,75,100,30.02,6,16.1,,0,230,32,0,0,,,8/11/16,75.41162791,73.33023256,93.41860465,30.07261905,7.23255814,13.42325581,23.04,0,235.6930824,0,0,,,,,,
6301,8/11/16,All,All,6301,8/11/16 23:00,8/11/16 23:00,0.761021562,75,73.9,96,30,4,17.3,21.9,0,220,32,0,0,,,8/11/16,75.41162791,73.33023256,93.41860465,30.07261905,7.23255814,13.42325581,23.04,0,235.6930824,0,0,,,,,,
6306,8/12/16,All,All,6306,8/12/16 0:00,8/12/16 0:00,0.66107675,75,73.9,96,29.98,5,16.1,,0,230,32,0,0,,,8/12/16,76.99032258,73.76451613,90.03225806,29.91758621,8.741935484,15.50333333,25.49230769,0,235.6164542,0,0,,,,,,
6311,8/12/16,All,All,6311,8/12/16 1:00,8/12/16 1:00,0.504415058,75,73.9,96,29.99,6,13.8,,0,230,32,0,0,,,8/12/16,76.99032258,73.76451613,90.03225806,29.91758621,8.741935484,15.50333333,25.49230769,0,235.6164542,0,0,,,,,,
6316,8/12/16,All,All,6316,8/12/16 2:00,8/12/16 2:00,0.357649897,75,73.9,96,29.97,6,13.8,,0,230,32,0,0,,,8/12/16,76.99032258,73.76451613,90.03225806,29.91758621,8.741935484,15.50333333,25.49230769,0,235.6164542,0,0,,,,,,
6321,8/12/16,All,All,6321,8/12/16 3:00,8/12/16 3:00,0.282811976,73.9,73,97,29.95,6,13.8,,0,220,32,0,0,,,8/12/16,76.99032258,73.76451613,90.03225806,29.91758621,8.741935484,15.50333333,25.49230769,0,235.6164542,0,0,,,,,,
6326,8/12/16,All,All,6326,8/12/16 4:00,8/12/16 4:00,0.258554505,73.65,73.2,98.5,29.93,6.5,15,,0,230,32,0,0,,,8/12/16,76.99032258,73.76451613,90.03225806,29.91758621,8.741935484,15.50333333,25.49230769,0,235.6164542,0,0,,,,,,
6331,8/12/16,All,All,6331,8/12/16 5:00,8/12/16 5:00,0.26154209,73.9,73,97,29.94,7,9.2,,0,230,32,0,0,,,8/12/16,76.99032258,73.76451613,90.03225806,29.91758621,8.741935484,15.50333333,25.49230769,0,235.6164542,0,0,,,,,,
6336,8/12/16,All,All,6336,8/12/16 7:00,8/12/16 7:00,0.320186811,73.9,71.1,91,29.95,10,15,,0,230,32,0,0,,,8/12/16,76.99032258,73.76451613,90.03225806,29.91758621,8.741935484,15.50333333,25.49230769,0,235.6164542,0,0,,,,,,
6341,8/12/16,All,All,6341,8/12/16 8:00,8/12/16 8:00,0.440976847,78.1,72,81,29.94,10,13.8,,0,230,32,0,0,,,8/12/16,76.99032258,73.76451613,90.03225806,29.91758621,8.741935484,15.50333333,25.49230769,0,235.6164542,0,0,,,,,,
6346,8/12/16,All,All,6346,8/12/16 9:00,8/12/16 9:00,0.57499318,78.1,73,84,29.95,10,16.1,23,0,230,32,0,0,,,8/12/16,76.99032258,73.76451613,90.03225806,29.91758621,8.741935484,15.50333333,25.49230769,0,235.6164542,0,0,,,,,,
6351,8/12/16,All,All,6351,8/12/16 10:00,8/12/16 10:00,0.662982422,78.86666667,73.93333333,84.66666667,29.93333333,10,17.63333333,23,0,226.6704369,32,0,0,,,8/12/16,76.99032258,73.76451613,90.03225806,29.91758621,8.741935484,15.50333333,25.49230769,0,235.6164542,0,0,,,,,,
6356,8/12/16,All,All,6356,8/12/16 11:00,8/12/16 11:00,0.680583495,80.1,75,85,29.93,9,17.3,27.6,0,230,32,0,0,,,8/12/16,76.99032258,73.76451613,90.03225806,29.91758621,8.741935484,15.50333333,25.49230769,0,235.6164542,0,0,,,,,,
6361,8/12/16,All,All,6361,8/12/16 12:00,8/12/16 12:00,0.647085589,80.1,75,85,29.93,9,20.7,26.5,0,230,32,0,0,,,8/12/16,76.99032258,73.76451613,90.03225806,29.91758621,8.741935484,15.50333333,25.49230769,0,235.6164542,0,0,,,,,,
6366,8/12/16,All,All,6366,8/12/16 13:00,8/12/16 13:00,0.573768757,81,75,82,29.9,9,19.6,24.2,0,230,32,0,0,,,8/12/16,76.99032258,73.76451613,90.03225806,29.91758621,8.741935484,15.50333333,25.49230769,0,235.6164542,0,0,,,,,,
6371,8/12/16,All,All,6371,8/12/16 14:00,8/12/16 14:00,0.4464906,81,75,82,29.88,10,20.7,27.6,0,230,32,0,0,,,8/12/16,76.99032258,73.76451613,90.03225806,29.91758621,8.741935484,15.50333333,25.49230769,0,235.6164542,0,0,,,,,,
6376,8/12/16,All,All,6376,8/12/16 15:00,8/12/16 15:00,0.303320282,81,75,82,29.87,10,21.9,27.6,0,220,32,0,0,,,8/12/16,76.99032258,73.76451613,90.03225806,29.91758621,8.741935484,15.50333333,25.49230769,0,235.6164542,0,0,,,,,,
6381,8/12/16,All,All,6381,8/12/16 16:00,8/12/16 16:00,0.22516029,80.1,75,85,29.86,10,18.4,29.9,0,210,32,0,0,,,8/12/16,76.99032258,73.76451613,90.03225806,29.91758621,8.741935484,15.50333333,25.49230769,0,235.6164542,0,0,,,,,,
6386,8/12/16,All,All,6386,8/12/16 17:00,8/12/16 17:00,0.221414238,79,75,88,,9,18.4,27.6,0,220,32,0,0,,,8/12/16,76.99032258,73.76451613,90.03225806,29.91758621,8.741935484,15.50333333,25.49230769,0,235.6164542,0,0,,,,,,
6391,8/12/16,All,All,6391,8/12/16 18:00,8/12/16 18:00,0.249684873,79,75,88,,9,18.4,24.2,0,220,32,0,0,,,8/12/16,76.99032258,73.76451613,90.03225806,29.91758621,8.741935484,15.50333333,25.49230769,0,235.6164542,0,0,,,,,,
6396,8/12/16,All,All,6396,8/12/16 19:00,8/12/16 19:00,0.316813933,77,73.9,90,29.88,8,,,0,0,32,0,0,,,8/12/16,76.99032258,73.76451613,90.03225806,29.91758621,8.741935484,15.50333333,25.49230769,0,235.6164542,0,0,,,,,,
6401,8/12/16,All,All,6401,8/12/16 20:00,8/12/16 20:00,0.446830552,77,73.9,90,29.88,8,16.1,24.2,0,240,32,0,0,,,8/12/16,76.99032258,73.76451613,90.03225806,29.91758621,8.741935484,15.50333333,25.49230769,0,235.6164542,0,0,,,,,,
6406,8/12/16,All,All,6406,8/12/16 21:00,8/12/16 21:00,0.609930973,76.03333333,73.56666667,92.33333333,29.90333333,9.333333333,9.233333333,,0,273.2950467,32,0,0,,,8/12/16,76.99032258,73.76451613,90.03225806,29.91758621,8.741935484,15.50333333,25.49230769,0,235.6164542,0,0,,,,,,
6411,8/12/16,All,All,6411,8/12/16 22:00,8/12/16 22:00,0.744949308,75.55,73.65,94,29.905,8.5,13.25,,0,245,32,0,0,,,8/12/16,76.99032258,73.76451613,90.03225806,29.91758621,8.741935484,15.50333333,25.49230769,0,235.6164542,0,0,,,,,,
6416,8/12/16,All,All,6416,8/12/16 23:00,8/12/16 23:00,0.811704978,75,73,94,29.89,8,18.4,,0,230,32,0,0,,,8/12/16,76.99032258,73.76451613,90.03225806,29.91758621,8.741935484,15.50333333,25.49230769,0,235.6164542,0,0,,,,,,
6421,8/13/16,All,All,6421,8/13/16 0:00,8/13/16 0:00,0.815279008,75.13333333,73.26666667,94,29.90666667,9.666666667,14.2,,0,240,32,0,0,,,8/13/16,77.7,74.890625,91.3125,29.91482759,8.28125,14.115625,21.575,0,227.5193793,0,0,,,,,,
6426,8/13/16,All,All,6426,8/13/16 1:00,8/13/16 1:00,0.773041608,75,73,94,29.9,10,11.5,,0,230,32,0,0,,,8/13/16,77.7,74.890625,91.3125,29.91482759,8.28125,14.115625,21.575,0,227.5193793,0,0,,,,,,
6431,8/13/16,All,All,6431,8/13/16 2:00,8/13/16 2:00,0.667259739,75,73,94,29.9,10,12.7,,0,230,32,0,0,,,8/13/16,77.7,74.890625,91.3125,29.91482759,8.28125,14.115625,21.575,0,227.5193793,0,0,,,,,,
6436,8/13/16,All,All,6436,8/13/16 3:00,8/13/16 3:00,0.50076441,75,73.9,96,29.9,8,11.5,,0,240,32,0,0,,,8/13/16,77.7,74.890625,91.3125,29.91482759,8.28125,14.115625,21.575,0,227.5193793,0,0,,,,,,
6441,8/13/16,All,All,6441,8/13/16 4:00,8/13/16 4:00,0.351095063,75.1,73.65,95,29.895,8.5,15,,0,230,32,0,0,,,8/13/16,77.7,74.890625,91.3125,29.91482759,8.28125,14.115625,21.575,0,227.5193793,0,0,,,,,,
6446,8/13/16,All,All,6446,8/13/16 5:00,8/13/16 5:00,0.272708723,74.16666667,73.56666667,98,29.89666667,6,14.6,,0,230,32,0,0,,,8/13/16,77.7,74.890625,91.3125,29.91482759,8.28125,14.115625,21.575,0,227.5193793,0,0,,,,,,
6451,8/13/16,All,All,6451,8/13/16 6:00,8/13/16 6:00,0.238682564,73.65,73.2,98.5,29.91,6,13.85,,0,240,32,0,0,,,8/13/16,77.7,74.890625,91.3125,29.91482759,8.28125,14.115625,21.575,0,227.5193793,0,0,,,,,,
6456,8/13/16,All,All,6456,8/13/16 7:00,8/13/16 7:00,0.238670474,75.1,73.2,94,29.93,7,13.8,,0,240,32,0,0,,,8/13/16,77.7,74.890625,91.3125,29.91482759,8.28125,14.115625,21.575,0,227.5193793,0,0,,,,,,
6461,8/13/16,All,All,6461,8/13/16 8:00,8/13/16 8:00,0.307530696,75.55,73.65,94,29.935,7,13.25,,0,245,32,0,0,,,8/13/16,77.7,74.890625,91.3125,29.91482759,8.28125,14.115625,21.575,0,227.5193793,0,0,,,,,,
6466,8/13/16,All,All,6466,8/13/16 9:00,8/13/16 9:00,0.440693273,79,75,88,29.94,10,15,,0,240,32,0,0,,,8/13/16,77.7,74.890625,91.3125,29.91482759,8.28125,14.115625,21.575,0,227.5193793,0,0,,,,,,
6471,8/13/16,All,All,6471,8/13/16 10:00,8/13/16 10:00,0.579119478,81,75,82,29.94,10,13.8,,0,250,32,0,0,,,8/13/16,77.7,74.890625,91.3125,29.91482759,8.28125,14.115625,21.575,0,227.5193793,0,0,,,,,,
6476,8/13/16,All,All,6476,8/13/16 11:00,8/13/16 11:00,0.665674683,82.9,75.9,79,29.94,10,15,,0,250,32,0,0,,,8/13/16,77.7,74.890625,91.3125,29.91482759,8.28125,14.115625,21.575,0,227.5193793,0,0,,,,,,
6481,8/13/16,All,All,6481,8/13/16 12:00,8/13/16 12:00,0.685338968,84,75.9,76,29.94,10,11.5,,0,230,32,0,0,,,8/13/16,77.7,74.890625,91.3125,29.91482759,8.28125,14.115625,21.575,0,227.5193793,0,0,,,,,,
6486,8/13/16,All,All,6486,8/13/16 13:00,8/13/16 13:00,0.657189448,82.9,75.9,79,29.94,10,15,,0,230,32,0,0,,,8/13/16,77.7,74.890625,91.3125,29.91482759,8.28125,14.115625,21.575,0,227.5193793,0,0,,,,,,
6491,8/13/16,All,All,6491,8/13/16 14:00,8/13/16 14:00,0.579373045,82.9,77,82,,10,15,,0,220,32,0,0,,,8/13/16,77.7,74.890625,91.3125,29.91482759,8.28125,14.115625,21.575,0,227.5193793,0,0,,,,,,
6496,8/13/16,All,All,6496,8/13/16 15:00,8/13/16 15:00,0.438206342,84,77,79,,10,17.3,,0,220,32,0,0,,,8/13/16,77.7,74.890625,91.3125,29.91482759,8.28125,14.115625,21.575,0,227.5193793,0,0,,,,,,
6501,8/13/16,All,All,6501,8/13/16 16:00,8/13/16 16:00,0.288774079,81.3,77,87,29.9,10,16.1,25.3,0,215,32,0,0,,,8/13/16,77.7,74.890625,91.3125,29.91482759,8.28125,14.115625,21.575,0,227.5193793,0,0,,,,,,
6506,8/13/16,All,All,6506,8/13/16 17:00,8/13/16 17:00,0.212157804,81,77,88,29.89,10,16.1,,0,210,32,0,0,,,8/13/16,77.7,74.890625,91.3125,29.91482759,8.28125,14.115625,21.575,0,227.5193793,0,0,,,,,,
6511,8/13/16,All,All,6511,8/13/16 18:00,8/13/16 18:00,0.205261942,80.1,77,90,29.91,10,15,21.9,0,210,32,0,0,,,8/13/16,77.7,74.890625,91.3125,29.91482759,8.28125,14.115625,21.575,0,227.5193793,0,0,,,,,,
6516,8/13/16,All,All,6516,8/13/16 19:00,8/13/16 19:00,0.232011123,78.45,75.55,91,29.895,8.5,13.25,,0,210,32,0,0,,,8/13/16,77.7,74.890625,91.3125,29.91482759,8.28125,14.115625,21.575,0,227.5193793,0,0,,,,,,
6521,8/13/16,All,All,6521,8/13/16 20:00,8/13/16 20:00,0.311279759,77,75.9,96,29.91,6,15,20.7,0,210,32,0,0,,,8/13/16,77.7,74.890625,91.3125,29.91482759,8.28125,14.115625,21.575,0,227.5193793,0,0,,,,,,
6526,8/13/16,All,All,6526,8/13/16 21:00,8/13/16 21:00,0.459833715,77,75.9,96,29.91,7,11.5,,0,200,32,0,0,,,8/13/16,77.7,74.890625,91.3125,29.91482759,8.28125,14.115625,21.575,0,227.5193793,0,0,,,,,,
6531,8/13/16,All,All,6531,8/13/16 22:00,8/13/16 22:00,0.634792361,77,75.9,96,,6,15,,0,210,32,0,0,,,8/13/16,77.7,74.890625,91.3125,29.91482759,8.28125,14.115625,21.575,0,227.5193793,0,0,,,,,,
6536,8/13/16,All,All,6536,8/13/16 23:00,8/13/16 23:00,0.773832909,75.9,75,97,29.94,8,12.7,18.4,0,230,32,0,0,,,8/13/16,77.7,74.890625,91.3125,29.91482759,8.28125,14.115625,21.575,0,227.5193793,0,0,,,,,,
6541,8/14/16,All,All,6541,8/14/16 0:00,8/14/16 0:00,0.843840119,75.55,75.1,98.5,29.94,8,14.95,,0,220,32,0,0,,,8/14/16,77.63617021,74.42978723,90.40425532,29.9393617,6.053191489,12.10851064,21.5,0,227.9992205,0,0,,,,,,
6546,8/14/16,All,All,6546,8/14/16 1:00,8/14/16 1:00,0.85127037,74.53333333,73.56666667,96.66666667,29.96666667,6.333333333,5,,0,50.32170254,32,0,0,,,8/14/16,77.63617021,74.42978723,90.40425532,29.9393617,6.053191489,12.10851064,21.5,0,227.9992205,0,0,,,,,,
6551,8/14/16,All,All,6551,8/14/16 2:00,8/14/16 2:00,0.801779081,73.65,71.8,93.5,29.95,10,2.9,,0,60,32,0,0,,,8/14/16,77.63617021,74.42978723,90.40425532,29.9393617,6.053191489,12.10851064,21.5,0,227.9992205,0,0,,,,,,
6556,8/14/16,All,All,6556,8/14/16 3:00,8/14/16 3:00,0.67261305,73.65,72.7,96.5,29.915,9,5.2,,0,130,32,0,0,,,8/14/16,77.63617021,74.42978723,90.40425532,29.9393617,6.053191489,12.10851064,21.5,0,227.9992205,0,0,,,,,,
6561,8/14/16,All,All,6561,8/14/16 4:00,8/14/16 4:00,0.484033329,75.1,75.1,100,29.91,3,13.8,,0,210,32,0,0,,,8/14/16,77.63617021,74.42978723,90.40425532,29.9393617,6.053191489,12.10851064,21.5,0,227.9992205,0,0,,,,,,
6566,8/14/16,All,All,6566,8/14/16 5:00,8/14/16 5:00,0.324759754,75.13333333,73.56666667,94.66666667,29.88333333,2.1,11.9,,0,203.3295631,32,0,0,,,8/14/16,77.63617021,74.42978723,90.40425532,29.9393617,6.053191489,12.10851064,21.5,0,227.9992205,0,0,,,,,,
6571,8/14/16,All,All,6571,8/14/16 6:00,8/14/16 6:00,0.238233987,75.16,74.08,96.4,29.918,1.1,11.06,,0,236.0024439,32,0,0,,,8/14/16,77.63617021,74.42978723,90.40425532,29.9393617,6.053191489,12.10851064,21.5,0,227.9992205,0,0,,,,,,
6576,8/14/16,All,All,6576,8/14/16 7:00,8/14/16 7:00,0.196371355,75.34,75.16,99.4,29.924,1.44,11.52,,0,230,32,0,0,,,8/14/16,77.63617021,74.42978723,90.40425532,29.9393617,6.053191489,12.10851064,21.5,0,227.9992205,0,0,,,,,,
6581,8/14/16,All,All,6581,8/14/16 8:00,8/14/16 8:00,0.203449141,76.64,75.16,95.4,29.934,2.3,11.74,,0,230,32,0,0,,,8/14/16,77.63617021,74.42978723,90.40425532,29.9393617,6.053191489,12.10851064,21.5,0,227.9992205,0,0,,,,,,
6586,8/14/16,All,All,6586,8/14/16 9:00,8/14/16 9:00,0.29361815,78.9,75.55,89.5,29.945,8.5,13.25,,0,230,32,0,0,,,8/14/16,77.63617021,74.42978723,90.40425532,29.9393617,6.053191489,12.10851064,21.5,0,227.9992205,0,0,,,,,,
6591,8/14/16,All,All,6591,8/14/16 10:00,8/14/16 10:00,0.447374296,80.43333333,75.43333333,85,29.94333333,9,16.5,21.9,0,230,32,0,0,,,8/14/16,77.63617021,74.42978723,90.40425532,29.9393617,6.053191489,12.10851064,21.5,0,227.9992205,0,0,,,,,,
6596,8/14/16,All,All,6596,8/14/16 11:00,8/14/16 11:00,0.599541657,82.9,75.9,79,29.96,9,12.7,19.6,0,240,32,0,0,,,8/14/16,77.63617021,74.42978723,90.40425532,29.9393617,6.053191489,12.10851064,21.5,0,227.9992205,0,0,,,,,,
6601,8/14/16,All,All,6601,8/14/16 12:00,8/14/16 12:00,0.696164624,82.9,75.9,79,29.95,10,16.1,,0,230,32,0,0,,,8/14/16,77.63617021,74.42978723,90.40425532,29.9393617,6.053191489,12.10851064,21.5,0,227.9992205,0,0,,,,,,
6606,8/14/16,All,All,6606,8/14/16 13:00,8/14/16 13:00,0.723020739,87.1,77,72,29.94,10,12.7,,0,240,32,0,0,,,8/14/16,77.63617021,74.42978723,90.40425532,29.9393617,6.053191489,12.10851064,21.5,0,227.9992205,0,0,,,,,,
6611,8/14/16,All,All,6611,8/14/16 14:00,8/14/16 14:00,0.690796551,84.9,75.9,74,29.94,10,18.4,,0,230,32,0,0,,,8/14/16,77.63617021,74.42978723,90.40425532,29.9393617,6.053191489,12.10851064,21.5,0,227.9992205,0,0,,,,,,
6616,8/14/16,All,All,6616,8/14/16 15:00,8/14/16 15:00,0.590468558,86,75,70,29.94,10,18.4,,0,240,32,0,0,,,8/14/16,77.63617021,74.42978723,90.40425532,29.9393617,6.053191489,12.10851064,21.5,0,227.9992205,0,0,,,,,,
6621,8/14/16,All,All,6621,8/14/16 16:00,8/14/16 16:00,0.421898243,86,73,65,29.94,10,17.3,23,0,240,32,0,0,,,8/14/16,77.63617021,74.42978723,90.40425532,29.9393617,6.053191489,12.10851064,21.5,0,227.9992205,0,0,,,,,,
6626,8/14/16,All,All,6626,8/14/16 17:00,8/14/16 17:00,0.259030237,84,73.9,72,29.94,10,17.3,,0,230,32,0,0,,,8/14/16,77.63617021,74.42978723,90.40425532,29.9393617,6.053191489,12.10851064,21.5,0,227.9992205,0,0,,,,,,
6631,8/14/16,All,All,6631,8/14/16 18:00,8/14/16 18:00,0.178073124,82,73.9,76,29.96,10,17.3,,0,240,32,0,0,,,8/14/16,77.63617021,74.42978723,90.40425532,29.9393617,6.053191489,12.10851064,21.5,0,227.9992205,0,0,,,,,,
6636,8/14/16,All,All,6636,8/14/16 19:00,8/14/16 19:00,0.16660678,81,73.9,79,29.96,10,18.4,,0,230,32,0,0,,,8/14/16,77.63617021,74.42978723,90.40425532,29.9393617,6.053191489,12.10851064,21.5,0,227.9992205,0,0,,,,,,
6641,8/14/16,All,All,6641,8/14/16 20:00,8/14/16 20:00,0.198791836,78.1,73.9,87,29.97,10,17.3,,0,230,32,0,0,,,8/14/16,77.63617021,74.42978723,90.40425532,29.9393617,6.053191489,12.10851064,21.5,0,227.9992205,0,0,,,,,,
6646,8/14/16,All,All,6646,8/14/16 21:00,8/14/16 21:00,0.299533034,78.1,73.9,87,30,10,12.7,,0,240,32,0,0,,,8/14/16,77.63617021,74.42978723,90.40425532,29.9393617,6.053191489,12.10851064,21.5,0,227.9992205,0,0,,,,,,
6651,8/14/16,All,All,6651,8/14/16 22:00,8/14/16 22:00,0.473484384,78.1,73.9,87,30,10,12.7,,0,240,32,0,0,,,8/14/16,77.63617021,74.42978723,90.40425532,29.9393617,6.053191489,12.10851064,21.5,0,227.9992205,0,0,,,,,,
6656,8/14/16,All,All,6656,8/14/16 23:00,8/14/16 23:00,0.668663404,77,73.9,90,30.01,10,10.4,,0,240,32,0,0,,,8/14/16,77.63617021,74.42978723,90.40425532,29.9393617,6.053191489,12.10851064,21.5,0,227.9992205,0,0,,,,,,
6661,8/15/16,All,All,6661,8/15/16 0:00,8/15/16 0:00,0.822926134,77,73,88,30.01,10,9.2,,0,280,33,0,0,,,8/15/16,78.34583333,68.47083333,72.54166667,30.13041667,10,8.320833333,16.1,0,277.609875,0,0,,,,,,
6666,8/15/16,All,All,6666,8/15/16 1:00,8/15/16 1:00,0.901748206,75.9,73,91,30.03,10,5.8,,0,290,33,0,0,,,8/15/16,78.34583333,68.47083333,72.54166667,30.13041667,10,8.320833333,16.1,0,277.609875,0,0,,,,,,
6671,8/15/16,All,All,6671,8/15/16 2:00,8/15/16 2:00,0.904711834,77,73,88,30.03,10,5.8,,0,0,33,0,0,,,8/15/16,78.34583333,68.47083333,72.54166667,30.13041667,10,8.320833333,16.1,0,277.609875,0,0,,,,,,
6676,8/15/16,All,All,6676,8/15/16 3:00,8/15/16 3:00,0.830106119,77,70,79,30.02,10,6.9,,0,320,33,0,0,,,8/15/16,78.34583333,68.47083333,72.54166667,30.13041667,10,8.320833333,16.1,0,277.609875,0,0,,,,,,
6681,8/15/16,All,All,6681,8/15/16 4:00,8/15/16 4:00,0.662892888,75,69.1,82,30.05,10,6.9,,0,280,33,0,0,,,8/15/16,78.34583333,68.47083333,72.54166667,30.13041667,10,8.320833333,16.1,0,277.609875,0,0,,,,,,
6686,8/15/16,All,All,6686,8/15/16 5:00,8/15/16 5:00,0.445422502,73.9,66.9,79,30.07,10,5.8,,0,290,33,0,0,,,8/15/16,78.34583333,68.47083333,72.54166667,30.13041667,10,8.320833333,16.1,0,277.609875,0,0,,,,,,
6691,8/15/16,All,All,6691,8/15/16 6:00,8/15/16 6:00,0.273196507,73,66.9,81,30.09,10,5.8,,0,310,33,0,0,,,8/15/16,78.34583333,68.47083333,72.54166667,30.13041667,10,8.320833333,16.1,0,277.609875,0,0,,,,,,
6696,8/15/16,All,All,6696,8/15/16 7:00,8/15/16 7:00,0.179582657,73.9,66,76,30.11,10,5.8,,0,320,33,0,0,,,8/15/16,78.34583333,68.47083333,72.54166667,30.13041667,10,8.320833333,16.1,0,277.609875,0,0,,,,,,
6701,8/15/16,All,All,6701,8/15/16 8:00,8/15/16 8:00,0.13937887,75.9,66,71,30.12,10,6.9,,0,320,33,0,0,,,8/15/16,78.34583333,68.47083333,72.54166667,30.13041667,10,8.320833333,16.1,0,277.609875,0,0,,,,,,
6706,8/15/16,All,All,6706,8/15/16 9:00,8/15/16 9:00,0.166307958,78.1,66,66,30.13,10,5.8,,0,330,33,0,0,,,8/15/16,78.34583333,68.47083333,72.54166667,30.13041667,10,8.320833333,16.1,0,277.609875,0,0,,,,,,
6711,8/15/16,All,All,6711,8/15/16 10:00,8/15/16 10:00,0.287271336,79,66,64,30.15,10,5.8,,0,310,33,0,0,,,8/15/16,78.34583333,68.47083333,72.54166667,30.13041667,10,8.320833333,16.1,0,277.609875,0,0,,,,,,
